approve,flag,title_ar,title_translit,author_en,author_ar,category_slug,size_mb,year,source_url
,possible-dupe,الجنة والنار من الكتاب والسنة المطهرة,aljnh walnar mn alktab walsnh almthrh,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,life-after-death,1.4,,https://islamhouse.com/ar/books/269044/
,possible-dupe,رسالتان في فتنة الدجال ويأجوج ومأجوج,rsaltan fy ftnh aldjal wyajwj wmajwj,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,life-after-death,7.2,,https://islamhouse.com/ar/books/205543/
,possible-dupe,الفوز العظيم والخسران المبين في ضوء الكتاب والسنة,alfwz alazym walkhsran almbyn fy dw alktab walsnh,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,life-after-death,1.1,,https://islamhouse.com/ar/books/193647/
,possible-dupe,سمات المؤمنين في الفتن وتقلب الأحوال,smat almwmnyn fy alftn wtqlb alahwal,Salih Al al-Shaykh,صالح بن عبد العزيز آل الشيخ,life-after-death,0.2,,https://islamhouse.com/ar/books/60363/
,possible-dupe,الجنة دار الأبرار والطريق الموصل إليها,aljnh dar alabrar waltryq almwsl alyha,Abu Bakr al-Jaza'iri,أبو بكر جابر الجزائري,life-after-death,0.2,,https://islamhouse.com/ar/books/2622/
x,ok,أحاديث الدجال في السنة النبوية وتوضيحها بالخرائط المعاصرة,ahadyth aldjal fy alsnh alnbwyh wtwdyhha balkhrayt almaasrh,Abd al-Muhsin al-Qasim,عبد المحسن القاسم,hadith-studies,13.7,,https://islamhouse.com/ar/books/2837705/
,possible-dupe,الضوابط الشرعية لموقف المسلم من الفتن,aldwabt alshrayh lmwqf almslm mn alftn,Salih Al al-Shaykh,صالح بن عبد العزيز آل الشيخ,aqeedah,4.2,,https://islamhouse.com/ar/books/468612/
,possible-dupe,الأصول الشرعية عند حلول الشبهات,alaswl alshrayh and hlwl alshbhat,Salih Al al-Shaykh,صالح بن عبد العزيز آل الشيخ,deviated-sects-and-bidah,0.2,,https://islamhouse.com/ar/books/167472/
,possible-dupe,شفاء العليل في مسائل القضاء والقدر والحكمة والتعليل,shfa alalyl fy msayl alqda walqdr walhkmh waltalyl,Ibn al-Qayyim,ابن قيم الجوزية,aqeedah,8.6,,https://islamhouse.com/ar/books/2831717/
,possible-dupe,الدرة البهية شرح القصيدة التائية في حل المشكلة القدرية,aldrh albhyh shrh alqsydh altayyh fy hl almshklh alqdryh,Abd al-Rahman al-Sa'di,عبد الرحمن بن ناصر السعدي,aqeedah,1.4,,https://islamhouse.com/ar/books/2830484/
,possible-dupe,حكم الدخان والتدخين على ضوء الطب والدين,hkm aldkhan waltdkhyn aly dw altb waldyn,Muhammad ibn Jamil Zeno,محمد بن جميل زينو,aqeedah,1.6,,https://islamhouse.com/ar/books/2830397/
x,ok,طريقة لترك التدخين [اجعلها الأخيرة],tryqh ltrk altdkhyn ajalha alakhyrh,Abd al-Muhsin al-Qasim,عبد المحسن القاسم,aqeedah,1.8,,https://islamhouse.com/ar/books/2828938/
,possible-dupe,تحريم آلات الطرب,thrym alat altrb,Muhammad Nasir al-Din al-Albani,محمد ناصر الدين الألباني,aqeedah,5.4,,https://islamhouse.com/ar/books/2828770/
,possible-dupe,التحذير من الإسراف والتبذير,althdhyr mn alasraf waltbdhyr,Abd al-Aziz ibn Baz,عبد العزيز بن باز,aqeedah,0.8,,https://islamhouse.com/ar/books/2828084/
,possible-dupe,تحذير الداني والقاصي من خطر الذنوب والمعاصي,thdhyr aldany walqasy mn khtr aldhnwb walmaasy,Ibn Khuzaymah,ابن خزيمة,aqeedah,0.3,,https://islamhouse.com/ar/books/420822/
,possible-dupe,كتاب الكبائر للشيخ محمد بن عبد الوهاب,ktab alkbayr llshykh mhmd bn abd alwhab,Muhammad ibn Abd al-Wahhab,محمد بن عبد الوهاب,aqeedah,1.1,,https://islamhouse.com/ar/books/264146/
,possible-dupe,نور التقوى وظلمات المعاصي,nwr altqwy wzlmat almaasy,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,aqeedah,2.3,,https://islamhouse.com/ar/books/193646/
,possible-dupe,نور الهدى وظلمات الضلال,nwr alhdy wzlmat aldlal,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,aqeedah,9.5,,https://islamhouse.com/ar/books/193644/
,possible-dupe,الكبائر,alkbayr,al-Dhahabi,الذهبي,aqeedah,10.3,,https://islamhouse.com/ar/books/141377/
,possible-dupe,الطاغوت,altaghwt,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,spiritual-healing,7.4,,https://islamhouse.com/ar/books/396556/
x,ok,الحسام الماحق لكل مشرك ومنافق,alhsam almahq lkl mshrk wmnafq,Taqi al-Din al-Hilali,تقي الدين الهلالي,dawah,1.8,,https://islamhouse.com/ar/books/344196/
,possible-dupe,تحريم دعاء غير الله - من كلام بعض علماء المذاهب الأربعة -,thrym daa ghyr allh mn klam bad alma almdhahb alarbah,Abd al-Rahman ibn Hasan Al al-Shaykh,عبد الرحمن بن حسن آل الشيخ,scholars,0.3,,https://islamhouse.com/ar/books/2824472/
x,ok,فصول في بيان الشرك الأكبر,fswl fy byan alshrk alakbr,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,aqeedah,3.4,,https://islamhouse.com/ar/books/2830689/
x,ok,فصول في بيان الشرك الأصغر,fswl fy byan alshrk alasghr,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,aqeedah,3.1,,https://islamhouse.com/ar/books/2830690/
x,review,بدعة المولد النبوي,bdah almwld alnbwy,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,deviated-sects-and-bidah,1.1,,https://islamhouse.com/ar/books/2839244/
,possible-dupe,البدع وآثارها السيئة,albda watharha alsyyh,Abd al-Aziz ibn Baz,عبد العزيز بن باز,deviated-sects-and-bidah,1.9,,https://islamhouse.com/ar/books/2828082/
,possible-dupe,حرمة الابتداع في الدين,hrmh alabtdaa fy aldyn,Abu Bakr al-Jaza'iri,أبو بكر جابر الجزائري,deviated-sects-and-bidah,0.4,,https://islamhouse.com/ar/books/2821800/
,possible-dupe,البدعة تعريفها - أنواعها - أحكامها,albdah taryfha anwaaha ahkamha,Salih al-Fawzan,صالح بن فوزان الفوزان,deviated-sects-and-bidah,3.1,,https://islamhouse.com/ar/books/2808339/
,possible-dupe,التحذير من البدع,althdhyr mn albda,Abd al-Aziz ibn Baz,عبد العزيز بن باز,deviated-sects-and-bidah,1.6,,https://islamhouse.com/ar/books/102352/
,possible-dupe,نور السنة وظلمات البدعة,nwr alsnh wzlmat albdah,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,deviated-sects-and-bidah,2.2,,https://islamhouse.com/ar/books/1942/
,possible-dupe,تربية النبي صلى الله عليه وسلم لأصحابه رضوان الله عليهم,trbyh alnby sly allh alyh wslm lashabh rdwan allh alyhm,Imam Muslim,مسلم بن الحجاج,hadith-studies,14.7,,https://islamhouse.com/ar/books/2838813/
,possible-dupe,عهود الصحابة وأثرها في تاريخ الإسلام,ahwd alshabh wathrha fy tarykh alaslam,Imam Muslim,مسلم بن الحجاج,islamic-history,3,,https://islamhouse.com/ar/books/2832023/
,review,تاريخ الخلفاء,tarykh alkhlfa,al-Suyuti,السيوطي,islamic-history,13,,https://islamhouse.com/ar/books/462851/
,possible-dupe,واجبنا نحو الصحابة رضي الله عنهم,wajbna nhw alshabh rdy allh anhm,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,learning-arabic,11.8,,https://islamhouse.com/ar/books/381125/
,possible-dupe,مواقف الصحابة رضي الله عنهم في الدعوة إلى الله تعالى,mwaqf alshabh rdy allh anhm fy aldawh aly allh taaly,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,dawah,2.3,,https://islamhouse.com/ar/books/337970/
,review,الثغور الباسمة في مناقب سيدتنا فاطمة بنت رسول الله صلى الله عليه وسلم,althghwr albasmh fy mnaqb sydtna fatmh bnt rswl allh sly allh alyh wslm,al-Suyuti,السيوطي,quran-studies,2.6,,https://islamhouse.com/ar/books/335472/
x,ok,مختصر سيرة النبي صلى الله عليه وسلم وسيرة أصحابه العشرة,mkhtsr syrh alnby sly allh alyh wslm wsyrh ashabh alashrh,Abd al-Ghani al-Maqdisi,عبد الغني المقدسي,islamic-history,3.1,,https://islamhouse.com/ar/books/326813/
x,ok,شرح اللمعة في الأجوبة السبعة,shrh allmah fy alajwbh alsbah,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,aqeedah,19.9,,https://islamhouse.com/ar/books/2830731/
x,ok,من عادى لي وليًا فقد آذنته بالحرب,mn aady ly wlya fqd adhnth balhrb,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,aqeedah,3.9,,https://islamhouse.com/ar/books/2830734/
,possible-dupe,فوائد من شرح اقتضاء الصراط المستقيم لمخالفة أصحاب الجحيم,fwayd mn shrh aqtda alsrat almstqym lmkhalfh ashab aljhym,Abd al-Aziz ibn Baz,عبد العزيز بن باز,fatwaas-and-prohibited-disliked,4.4,,https://islamhouse.com/ar/books/2800292/
,possible-dupe,البراهين الجلية في إبطال العادات القبلية الجاهلية المخالفة للشريعة الإسلامية,albrahyn aljlyh fy abtal alaadat alqblyh aljahlyh almkhalfh llshryah alaslamyh,Sa'id ibn Ali al-Qahtani,سعيد بن علي بن وهف القحطاني,spiritual-healing,2.5,,https://islamhouse.com/ar/books/406560/
,possible-dupe,شـرح رسالة الدلائل في حكم موالاة أهل الإشراك,shrh rsalh aldlayl fy hkm mwalah ahl alashrak,Salih al-Fawzan,صالح بن فوزان الفوزان,aqeedah,5.7,,https://islamhouse.com/ar/books/314830/
x,ok,المنهج الصحيح,almnhj alshyh,Abdullah al-Ghunayman,عبد الله الغنيمان,hadith-studies,0.7,,https://islamhouse.com/ar/books/2833321/
x,ok,الهادي الحثيث في شرح عقيدة السلف وأصحاب الحديث,alhady alhthyth fy shrh aqydh alslf washab alhdyth,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,hadith-studies,6.6,,https://islamhouse.com/ar/books/2830733/
x,ok,عون القاري بالتعليق على شرح السنة للبربهاري,awn alqary baltalyq aly shrh alsnh llbrbhary,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,hadith-studies,7.5,,https://islamhouse.com/ar/books/2830688/
x,ok,شرح أصول السنة لأبي بكر الحميدي,shrh aswl alsnh laby bkr alhmydy,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,hadith-studies,11.4,,https://islamhouse.com/ar/books/2830687/
x,ok,شرح أصول السنة للإمام أحمد بن حنبل,shrh aswl alsnh llamam ahmd bn hnbl,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,hadith-studies,5.7,,https://islamhouse.com/ar/books/2830686/
x,ok,هذه عقيدتي: عقيدة أهل السنة والجماعة,hdhh aqydty aqydh ahl alsnh waljmaah,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,hadith-studies,5,,https://islamhouse.com/ar/books/2830596/
,possible-dupe,التعليق المختصر على القصيدة النونية,altalyq almkhtsr aly alqsydh alnwnyh,Salih al-Fawzan,صالح بن فوزان الفوزان,hadith-studies,15.2,,https://islamhouse.com/ar/books/205557/
x,ok,الإعانة على تقريب الشرح والإبانة,alaaanh aly tqryb alshrh walabanh,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,aqeedah,16.1,,https://islamhouse.com/ar/books/2830730/
x,ok,عقيدة الحافظ تقي الدين عبد الغني المقدسي,aqydh alhafz tqy aldyn abd alghny almqdsy,Abd al-Ghani al-Maqdisi,عبد الغني المقدسي,aqeedah,2.1,,https://islamhouse.com/ar/books/2821792/
,possible-dupe,ثبات عقيدة السلف وسلامتها من التغيرات,thbat aqydh alslf wslamtha mn altghyrat,Abd al-Razzaq al-Badr,عبد الرزاق بن عبد المحسن البدر,aqeedah,0.5,,https://islamhouse.com/ar/books/316847/
,possible-dupe,مجمل عقيدة السلف الصالح,mjml aqydh alslf alsalh,Salih al-Fawzan,صالح بن فوزان الفوزان,aqeedah,2.1,,https://islamhouse.com/ar/books/314798/
,dupe-internal,هداية الحيارى في أجوبة اليهود والنصارى,hdayh alhyary fy ajwbh alyhwd walnsary,Ibn al-Qayyim,ابن قيم الجوزية,spiritual-healing,7.8,,https://islamhouse.com/ar/books/2827757/
,possible-dupe,هداية الحيارى في أجوبة اليهود والنصارى,hdayh alhyary fy ajwbh alyhwd walnsary,Ibn al-Qayyim,ابن قيم الجوزية,spiritual-healing,10.1,,https://islamhouse.com/ar/books/2841149/
x,ok,القاديانية : دراسات وتحليل,alqadyanyh drasat wthlyl,Ihsan Ilahi Zahir,إحسان إلهي ظهير,deviated-sects-and-bidah,5.7,,https://islamhouse.com/ar/books/2825039/
,possible-dupe,لمحة عن الفرق الضالة,lmhh an alfrq aldalh,Salih al-Fawzan,صالح بن فوزان الفوزان,deviated-sects-and-bidah,4.8,,https://islamhouse.com/ar/books/314808/
,possible-dupe,الرسالة السنية إلى الطائفة العدوية,alrsalh alsnyh aly altayfh aladwyh,Ibn Taymiyyah,ابن تيمية,deviated-sects-and-bidah,7,,https://islamhouse.com/ar/books/2836701/
,possible-dupe,ذم ما عليه مدعو التصوف من الغناء والرقص,dhm ma alyh mdaw altswf mn alghna walrqs,Ibn Qudamah al-Maqdisi,ابن قدامة المقدسي,deviated-sects-and-bidah,2.8,,https://islamhouse.com/ar/books/2836655/
x,ok,الشيعة والتشيع : فرق وتاريخ,alshyah waltshya frq wtarykh,Ihsan Ilahi Zahir,إحسان إلهي ظهير,deviated-sects-and-bidah,7,,https://islamhouse.com/ar/books/2825666/
x,ok,الشيعة والسنة,alshyah walsnh,Ihsan Ilahi Zahir,إحسان إلهي ظهير,deviated-sects-and-bidah,4.1,,https://islamhouse.com/ar/books/2825665/
x,ok,الشيعة والقرآن,alshyah walqran,Ihsan Ilahi Zahir,إحسان إلهي ظهير,deviated-sects-and-bidah,6.5,,https://islamhouse.com/ar/books/2825664/
x,ok,الشيعة وأهل البيت,alshyah wahl albyt,Ihsan Ilahi Zahir,إحسان إلهي ظهير,deviated-sects-and-bidah,6.5,,https://islamhouse.com/ar/books/2825663/
,possible-dupe,حقيقة دعوة التقريب,hqyqh dawh altqryb,Bakr Abu Zayd,بكر بن عبد الله أبو زيد,deviated-sects-and-bidah,0.6,,https://islamhouse.com/ar/books/2817357/
x,ok,إثراء المقال في شرح رد الإمام على الجهمي الضال,athra almqal fy shrh rd alamam aly aljhmy aldal,Abd al-Aziz al-Rajihi,عبد العزيز الراجحي,deviated-sects-and-bidah,1,,https://islamhouse.com/ar/books/2816861/
,possible-dupe,الصوفية في ميزان الكتاب والسنة,alswfyh fy myzan alktab walsnh,Muhammad ibn Jamil Zeno,محمد بن جميل زينو,deviated-sects-and-bidah,2.7,,https://islamhouse.com/ar/books/2813129/
,possible-dupe,ضلال جماعة الأحباش,dlal jmaah alahbash,The Permanent Committee (al-Lajnah al-Da'imah),اللجنة الدائمة للبحوث العلمية والإفتاء,deviated-sects-and-bidah,1.4,,https://islamhouse.com/ar/books/794369/
,possible-dupe,الإلحاد الخميني في أرض الحرمين,alalhad alkhmyny fy ard alhrmyn,Muqbil ibn Hadi al-Wadi'i,مقبل بن هادي الوادعي,deviated-sects-and-bidah,5.9,,https://islamhouse.com/ar/books/380511/
,possible-dupe,صعقة الزلزال لنسف أباطيل الرفض والاعتزال,saqh alzlzal lnsf abatyl alrfd walaatzal,Muqbil ibn Hadi al-Wadi'i,مقبل بن هادي الوادعي,deviated-sects-and-bidah,7.8,,https://islamhouse.com/ar/books/380506/
x,ok,الهدية الهادية إلى الطائفة التيجانية,alhdyh alhadyh aly altayfh altyjanyh,Taqi al-Din al-Hilali,تقي الدين الهلالي,deviated-sects-and-bidah,3.7,,https://islamhouse.com/ar/books/343863/
x,ok,عقائد الشيعة الاثني عشرية [سؤال وجواب],aqayd alshyah alathny ashryh swal wjwab,Sa'd al-Shithri,سعد الشثري,deviated-sects-and-bidah,3.7,,https://islamhouse.com/ar/books/333189/
,possible-dupe,البيان بالدليل لما في نصيحة الرفاعي ومقدمة البوطي من الكذب الواضح والتضليل,albyan baldlyl lma fy nsyhh alrfaay wmqdmh albwty mn alkdhb alwadh waltdlyl,Salih al-Fawzan,صالح بن فوزان الفوزان,deviated-sects-and-bidah,4.4,,https://islamhouse.com/ar/books/314804/
,possible-dupe,رسالة في الرد على الرافضة,rsalh fy alrd aly alrafdh,Muhammad ibn Abd al-Wahhab,محمد بن عبد الوهاب,deviated-sects-and-bidah,0.8,,https://islamhouse.com/ar/books/264194/
,possible-dupe,المنتقى من منهاج الاعتدال في نقض كلام أهل الرفض والاعتزال [ مختصر منهاج السنة ],almntqy mn mnhaj alaatdal fy nqd klam ahl alrfd walaatzal mkhtsr mnhaj alsnh,al-Dhahabi,الذهبي,deviated-sects-and-bidah,11.9,,https://islamhouse.com/ar/books/263788/
